baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
L1PA10_dup2688:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2692:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2698:L1PA10:L1:LINE	0.167920019821854	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup269:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup26:L1PA10:L1:LINE	0.576757285072198	2.46405230614708	3.54027890473189	0.696005137576495	0.486425612326395	NA
L1PA10_dup2701:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2704:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup270:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup271:L1PA10:L1:LINE	4.64072210685082	-2.13612577893849	1.28234488894278	-1.66579661786589	0.0957539300195647	0.333410646200574
L1PA10_dup2725:L1PA10:L1:LINE	1.85517958576821	2.01821694539909	2.07534243867383	0.97247418439954	0.330814701759497	0.625489694728385
L1PA10_dup2730:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2737:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2745:L1PA10:L1:LINE	7.70809438762841	1.39557157151889	0.997467864053128	1.39911431918027	0.161778704420928	0.431257456544084
L1PA10_dup274:L1PA10:L1:LINE	0.257233620832963	1.32105349393651	4.04970064203361	0.326210159888048	0.744265355002457	NA
L1PA10_dup2750:L1PA10:L1:LINE	0.257233620832963	1.32105349393651	4.04970064203361	0.326210159888048	0.744265355002457	NA
L1PA10_dup2754:L1PA10:L1:LINE	1.86134580073709	4.15504620436015	2.0940428938237	1.98422210768237	0.0472310850517178	0.215725422940768
L1PA10_dup276:L1PA10:L1:LINE	0.359366999867718	-0.411091424524928	4.0804728567969	-0.100746026000434	0.9197520737502	NA
L1PA10_dup2778:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2779:L1PA10:L1:LINE	0.277996968635054	1.41692452645929	4.04066764495781	0.350665942106724	0.725838979230773	NA
L1PA10_dup277:L1PA10:L1:LINE	0.889610490715007	-0.389288000023037	3.02427784140129	-0.128720977515301	0.897578435843235	NA
L1PA10_dup2780:L1PA10:L1:LINE	0.341855287937605	-0.411091424524928	4.0804728567969	-0.100746026000435	0.9197520737502	NA
L1PA10_dup2781:L1PA10:L1:LINE	0.916343791179431	1.79752694034516	2.58104984446728	0.696432478511921	0.486158029147441	NA
L1PA10_dup2787:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup278:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2790:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2800:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup280:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2818:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2819:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2830:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2831:L1PA10:L1:LINE	0.535230589468017	2.36555948616968	3.63917338315682	0.650026595907246	0.515675042274383	NA
L1PA10_dup2833:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2838:L1PA10:L1:LINE	0.167920019821854	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2843:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup2844:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2847:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2851:L1PA10:L1:LINE	0.577248712093001	2.46473995570466	3.23963558757136	0.760807778862681	0.446771887485657	NA
L1PA10_dup2854:L1PA10:L1:LINE	0.727120297332376	2.79667388640058	2.95527080138415	0.946334219216292	0.343978145147816	NA
L1PA10_dup2855:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2856:L1PA10:L1:LINE	0.813718985123874	2.96903842985205	2.85428144369629	1.04020521045996	0.298244571285157	NA
L1PA10_dup2857:L1PA10:L1:LINE	0.598503486915894	2.51300421107962	3.47331614758124	0.723517268311333	0.469362148843008	NA
L1PA10_dup2859:L1PA10:L1:LINE	0.257233620832963	1.32105349393651	4.04970064203361	0.326210159888048	0.744265355002457	NA
L1PA10_dup285:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup2860:L1PA10:L1:LINE	0.578231566134607	2.46738616945849	3.53695419585379	0.697601957172895	0.485426157278181	NA
L1PA10_dup2868:L1PA10:L1:LINE	0.807507474523434	1.54775737307121	3.1807847849512	0.486596069119138	0.626544609774284	NA
L1PA10_dup286:L1PA10:L1:LINE	0.427377126853626	2.03303063643668	3.98594851081969	0.510049397506794	0.610016855140068	NA
L1PA10_dup2877:L1PA10:L1:LINE	2.31498651629482	-2.77073189670731	1.96744234226131	-1.40829128111715	0.159044836347696	0.430170241405868
L1PA10_dup287:L1PA10:L1:LINE	1.02588061376952	3.29238472147462	2.61593538104931	1.2585879396432	0.208179205432451	NA
L1PA10_dup2881:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup2907:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2924:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup2928:L1PA10:L1:LINE	1.15459141901987	2.24812623681386	2.55965740360096	0.878291850171496	0.379785357427389	0.675524344788589
L1PA10_dup2948:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2950:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup2961:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2963:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2966:L1PA10:L1:LINE	0.619360829551856	1.07098962959463	3.21567271890439	0.333053057078373	0.739094233358303	NA
L1PA10_dup2970:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2976:L1PA10:L1:LINE	0.427868553874429	2.03440147018152	3.64821365232182	0.557643182132926	0.577088063138507	NA
L1PA10_dup2979:L1PA10:L1:LINE	0.973204008146479	-0.364518718954306	2.50818303894539	-0.145331785318019	0.884448920072777	NA
L1PA10_dup2980:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup2982:L1PA10:L1:LINE	0.278488395655857	1.41909482499357	4.04046979406256	0.351220253416799	0.725423116776151	NA
L1PA10_dup2986:L1PA10:L1:LINE	0.427377126853626	2.03303063643668	3.98594851081969	0.510049397506794	0.610016855140068	NA
L1PA10_dup298:L1PA10:L1:LINE	3.07813326832936	4.87793130537793	1.83773515956389	2.65431679858348	0.00794691790429455	0.059116211653869
L1PA10_dup3000:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3001:L1PA10:L1:LINE	0.577248712093001	2.46473995570466	3.23963558757136	0.760807778862681	0.446771887485657	NA
L1PA10_dup300:L1PA10:L1:LINE	3.50551039518299	5.06595608737721	1.77266854741044	2.85781348959888	0.00426571039726131	0.0364210241112726
L1PA10_dup3016:L1PA10:L1:LINE	0.763217166497334	0.305712104180033	2.9716152985968	0.102877416307686	0.918060261756884	NA
L1PA10_dup3017:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3019:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3024:L1PA10:L1:LINE	0.685102174707392	2.71945681513094	3.03432274549002	0.896231892000588	0.370128925943724	NA
L1PA10_dup3029:L1PA10:L1:LINE	0.257233620832963	1.32105349393651	4.04970064203361	0.326210159888048	0.744265355002457	NA
L1PA10_dup3032:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3036:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3037:L1PA10:L1:LINE	0.897263803353039	3.09755732741229	2.97995996932479	1.03946273080781	0.298589582447724	NA
L1PA10_dup3038:L1PA10:L1:LINE	0.277996968635054	1.41692452645929	4.04066764495781	0.350665942106724	0.725838979230773	NA
L1PA10_dup3039:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup3040:L1PA10:L1:LINE	1.98996261115357	4.2524540979861	2.04776610207444	2.07663077032003	0.0378356506660298	0.185649270347186
L1PA10_dup3042:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup3045:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup3046:L1PA10:L1:LINE	0.277996968635054	1.41692452645929	4.04066764495781	0.350665942106724	0.725838979230773	NA
L1PA10_dup3047:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3048:L1PA10:L1:LINE	0.277996968635054	1.41692452645929	4.04066764495781	0.350665942106724	0.725838979230773	NA
L1PA10_dup3049:L1PA10:L1:LINE	0.19198370269823	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3052:L1PA10:L1:LINE	0.897755230373842	3.0982450762931	2.97243526501047	1.04232550083212	0.297260793327317	NA
L1PA10_dup3068:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup306:L1PA10:L1:LINE	0.167920019821854	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3077:L1PA10:L1:LINE	9.57872354063336	6.51719545535289	1.44572258139584	4.5079156535416	6.54675903152949e-06	0.000159484174666518
L1PA10_dup307:L1PA10:L1:LINE	0.167920019821854	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3089:L1PA10:L1:LINE	0.551887425218313	-2.81805214806394	3.60473326869106	-0.781764401971195	0.434353045272712	NA
L1PA10_dup3096:L1PA10:L1:LINE	0.427868553874429	2.03440147018152	3.64821365232182	0.557643182132926	0.577088063138507	NA
L1PA10_dup309:L1PA10:L1:LINE	1.69301485675739	-1.0818713320834	1.89843047796636	-0.569876719026512	0.568761316181261	0.827373427758797
L1PA10_dup3105:L1PA10:L1:LINE	0.716510513536627	-1.93344344807369	3.05821776810699	-0.632212482785512	0.527248041627623	NA
L1PA10_dup3113:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3118:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup311:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3120:L1PA10:L1:LINE	0.598503486915894	2.51300421107962	3.47331614758124	0.723517268311333	0.469362148843008	NA
L1PA10_dup3127:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3139:L1PA10:L1:LINE	1.10453573178257	0.940254140991508	2.28598697435197	0.411312116622209	0.68084368604485	0.886884689715808
L1PA10_dup313:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3140:L1PA10:L1:LINE	2.74528490707477	1.39902980312989	1.53576902990773	0.910963677405286	0.362314512221662	0.657640973833786
L1PA10_dup3141:L1PA10:L1:LINE	1.35900574019362	0.714255567500676	2.1956361379278	0.325306891776146	0.744948815411169	0.907895097343961
L1PA10_dup3149:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3163:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3172:L1PA10:L1:LINE	3.2075148673654	0.393654209682145	1.46358359739063	0.2689659889493	0.787955855401381	0.929074548361447
L1PA10_dup3174:L1PA10:L1:LINE	0.569353841516863	-1.43468238493454	3.62756688543033	-0.3954943989308	0.692478054427776	NA
L1PA10_dup3175:L1PA10:L1:LINE	0.551350702565947	-1.37864929631498	3.38741137745847	-0.40699198966184	0.684013871500048	NA
L1PA10_dup3176:L1PA10:L1:LINE	0.994458782969373	-0.308879901576918	2.49162992322302	-0.123967005973893	0.90134139892708	NA
L1PA10_dup3178:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3181:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3182:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup318:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup3194:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3202:L1PA10:L1:LINE	0.407105206072338	1.96933944178146	3.99857158018489	0.492510738469861	0.622358332471113	NA
L1PA10_dup3203:L1PA10:L1:LINE	1.60059377940779	-2.35791458892658	2.5064976560303	-0.94072084338629	0.346847934678642	0.641006623812078
L1PA10_dup3228:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3229:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup3233:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3241:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3244:L1PA10:L1:LINE	3.23432867069279	-1.51875471759305	1.37450850850768	-1.10494384588567	0.269183921974785	0.559090404293863
L1PA10_dup3252:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3255:L1PA10:L1:LINE	0.448631901676519	2.09710167355152	3.91172745621071	0.536106284762226	0.591885096835755	NA
L1PA10_dup3256:L1PA10:L1:LINE	0.79246421030098	2.93296282127123	3.13900043281597	0.934362031495516	0.350117176242288	NA
L1PA10_dup325:L1PA10:L1:LINE	0.509730012127895	0.549328376340843	3.78014381315453	0.145319438490471	0.884458667935294	NA
L1PA10_dup3264:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3267:L1PA10:L1:LINE	0.341363860916802	-0.411091424524927	4.0804728567969	-0.100746026000434	0.9197520737502	NA
L1PA10_dup326:L1PA10:L1:LINE	7.56107451494855	-0.0657906855903264	0.901497218846813	-0.0729793550272792	0.941822545997516	0.98653243964166
L1PA10_dup3282:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3283:L1PA10:L1:LINE	0.29974317047875	1.51243819683769	4.03222710146576	0.375087553051737	0.707595353627005	NA
L1PA10_dup3285:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3291:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3325:L1PA10:L1:LINE	0.277996968635054	1.41692452645929	4.04066764495781	0.350665942106724	0.725838979230773	NA
L1PA10_dup3326:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3333:L1PA10:L1:LINE	0.427377126853626	2.03303063643668	3.98594851081969	0.510049397506794	0.610016855140068	NA
L1PA10_dup3346:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3353:L1PA10:L1:LINE	0.19198370269823	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3355:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3357:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3361:L1PA10:L1:LINE	3.03867758824591	4.86693878095388	1.83445350774459	2.65307284180652	0.00797626558335221	0.0592899746612851
L1PA10_dup3362:L1PA10:L1:LINE	2.46034071467379	4.55616065552628	1.93144015611005	2.35894477036372	0.0183269831240324	0.11114256454488
L1PA10_dup3363:L1PA10:L1:LINE	15.2686486973758	7.19079619113248	1.35924861825331	5.29027294533722	1.2213395687901e-07	4.842921209369e-06
L1PA10_dup3370:L1PA10:L1:LINE	2.20505894634722	-1.08734927061404	1.66754888256784	-0.652064405416192	0.514359625062731	0.787719992237292
L1PA10_dup3373:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3380:L1PA10:L1:LINE	0.5994863409575	2.51642320230394	3.83663062037524	0.655894051655623	0.51189229575142	NA
L1PA10_dup3381:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup3391:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3394:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup33:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3400:L1PA10:L1:LINE	0.834482332925964	3.00180370170061	2.80366903933808	1.07066977577685	0.284317937351736	NA
L1PA10_dup3402:L1PA10:L1:LINE	0.427377126853626	2.03303063643668	3.98594851081969	0.510049397506794	0.610016855140068	NA
L1PA10_dup3405:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3410:L1PA10:L1:LINE	1.1859510586468	-0.741795777527121	2.33794496602703	-0.317285388794966	0.751027063107985	0.910634782348567
L1PA10_dup3412:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3426:L1PA10:L1:LINE	0.257233620832963	1.32105349393651	4.04970064203361	0.326210159888048	0.744265355002457	NA
L1PA10_dup3427:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3433:L1PA10:L1:LINE	0.535230589468017	2.36555948616968	3.63917338315682	0.650026595907246	0.515675042274383	NA
L1PA10_dup3436:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3439:L1PA10:L1:LINE	0.556485364290911	2.41730754490366	3.28076739761706	0.736811621165049	0.461236915079167	NA
L1PA10_dup3443:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3449:L1PA10:L1:LINE	0.427377126853626	2.03303063643668	3.98594851081969	0.510049397506794	0.610016855140068	NA
L1PA10_dup3461:L1PA10:L1:LINE	0.706356949530285	2.75905025907963	2.98379427366352	0.924678448320787	0.355133193145984	NA
L1PA10_dup3471:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3476:L1PA10:L1:LINE	0.299251743457947	1.51037498137967	4.0324037714881	0.374559460552802	0.707988127383344	NA
L1PA10_dup3479:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3491:L1PA10:L1:LINE	0.779340683166009	-2.02244174456617	3.22369730783179	-0.627367135137893	0.530418605507177	NA
L1PA10_dup3494:L1PA10:L1:LINE	0.278488395655857	1.41909482499357	4.04046979406256	0.351220253416799	0.725423116776151	NA
L1PA10_dup3495:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup349:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup3501:L1PA10:L1:LINE	0.406613779051536	1.96778915889763	3.99866911774614	0.492111025181993	0.62264085863163	NA
L1PA10_dup3502:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup350:L1PA10:L1:LINE	0.359366999867718	-0.411091424524928	4.0804728567969	-0.100746026000434	0.9197520737502	NA
L1PA10_dup3523:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3541:L1PA10:L1:LINE	0.298760316437144	1.50829855970881	4.0325818195388	0.374028011632832	0.708383475950607	NA
L1PA10_dup3543:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3545:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3558:L1PA10:L1:LINE	3.4644533619899	0.261307748244351	1.34664684230697	0.19404326363451	0.846142006171329	0.953142025250188
L1PA10_dup3570:L1PA10:L1:LINE	0.209986841649145	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3579:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup357:L1PA10:L1:LINE	7.56303966997966	-1.4712484937682	1.12936088569482	-1.30272662388431	0.192668109225498	0.462857752277607
L1PA10_dup3581:L1PA10:L1:LINE	1.17427791794649	3.48812521786322	2.75220637892843	1.26739231642262	0.20501504581392	0.47884268817425
L1PA10_dup3582:L1PA10:L1:LINE	1.75250948408109	4.06557475931474	2.17049909435359	1.8731059459509	0.0610537564585647	0.253946121752401
L1PA10_dup3583:L1PA10:L1:LINE	1.11297072858182	3.41719251406164	2.50845273958353	1.3622710366985	0.173112364601177	0.43722124715129
L1PA10_dup3586:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3597:L1PA10:L1:LINE	0.955695699787111	0.401455011628918	2.73188602691622	0.146951595957348	0.883170226261965	NA
L1PA10_dup3598:L1PA10:L1:LINE	1.77030014054797	2.02076575510289	2.06487821166119	0.978636775617476	0.327759481570426	0.623159890924018
L1PA10_dup359:L1PA10:L1:LINE	3.76995182327968	-1.0342889146116	1.30000002273822	-0.795606843477629	0.426260587668177	0.715193433521234
L1PA10_dup3600:L1PA10:L1:LINE	0.19198370269823	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3602:L1PA10:L1:LINE	3.75767023340571	-0.338434403142568	1.40648191475896	-0.240624781300916	0.809845941721622	0.939255577223566
L1PA10_dup3603:L1PA10:L1:LINE	0.485711624883083	-1.1615559353469	3.85102550588019	-0.301622498623627	0.762939854905956	NA
L1PA10_dup360:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3614:L1PA10:L1:LINE	0.556976791311713	2.41795672743399	3.56696694746667	0.677874721870151	0.497851128719837	NA
L1PA10_dup361:L1PA10:L1:LINE	26.9818251869439	-0.766885592063667	0.591570730034944	-1.29635486194249	0.194853255503205	0.465930757629025
L1PA10_dup3623:L1PA10:L1:LINE	0.278488395655857	1.41909482499357	4.04046979406256	0.351220253416799	0.725423116776151	NA
L1PA10_dup3629:L1PA10:L1:LINE	0.855737107748858	3.03444360193989	2.76075937877145	1.099133675058	0.271709763304322	NA
L1PA10_dup363:L1PA10:L1:LINE	3.68021385548904	0.889872308811986	1.27172487076725	0.699736499039383	0.484091878044427	0.765131626784706
L1PA10_dup3641:L1PA10:L1:LINE	28.9953604395566	-0.114454419365684	0.609843104508673	-0.187678467657506	0.851128710635145	0.954759198595529
L1PA10_dup3642:L1PA10:L1:LINE	5.6027975993516	-1.7543430879309	1.08117311795442	-1.6226292152455	0.104668691278489	0.345944632930014
L1PA10_dup3648:L1PA10:L1:LINE	0.787726980762949	1.50286470781407	2.73823944511844	0.548843422182557	0.583112908274508	NA
L1PA10_dup3649:L1PA10:L1:LINE	7.06913575747608	1.41901135163765	1.00411507995382	1.41319593736498	0.157598120748923	0.427823774209093
L1PA10_dup3651:L1PA10:L1:LINE	0.128616810416482	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3659:L1PA10:L1:LINE	0.149871585239375	0.550681247688702	4.0804728567969	0.134955253230376	0.892647253331187	NA
L1PA10_dup3660:L1PA10:L1:LINE	0.896772376332236	3.09697885861004	3.01249589972327	1.02804417390063	0.303929048997761	NA
L1PA10_dup3670:L1PA10:L1:LINE	0.19198370269823	-1.37287210395379	4.0804728567969	-0.336449267556571	0.736532102458275	NA
L1PA10_dup3682:L1PA10:L1:LINE	0.149380158218572	0.550681247688703	4.0804728567969	0.134955253230376	0.892647253331187	NA
